Category Name,Average Sales Rank
General,728496.8571428572
General,729248.0
General,729382.5
General,729382.5
Conservation,729584.1666666666
Planning & Management,729949.0
Test Preparation & Review,730214.6
"Smith, Dean Wesley",731199.0
Contemporary,731652.743119266
Gundam,732306.0
Italian,733642.0
Solaris,734083.0
"Faulkner, William",734188.0
"Faulkner, William",734188.0
Boston,734400.0
Boston,734400.0
Gay,735951.25
Marketing,737496.0
Marketing,737496.0
Infants,738694.3333333334
Ophthalmology,739371.0
Ophthalmology,739371.0
Flowers,741271.0
Physical Therapy,741403.5
Physical Therapy,741403.5
General,741514.9743589744
"Angelou, Maya",741559.5
Babysitters Club Mystery,741869.0
Picture Books,742251.7857142857
Optics,742340.0
Optics,742340.0
General,742583.3333333334
General,744023.5
"Moody, Rick",744499.0
LAN,744762.5
Fantagraphics,746055.0
Disaster Relief,746669.0
General,746669.0
Pacific,747154.7777777778
Pacific,747154.7777777778
Political,747723.8571428572
General,748156.3333333334
General,748233.5
Scheduling & E-mail,748233.5
General,748233.5
Scheduling & E-mail,748233.5
General,748233.5
Diagnosis,748311.25
Physical Examination,748311.25
Turn of the Century,749136.0
General,749863.25
Prehistoric & Primitive,749994.5
General,751950.0
"Ruth, Babe",752176.0
Anesthesiology,752302.0
Anesthesiology,752302.0
Journalism,752352.0
Asian American Studies,752824.0
Professional,753753.0
Nonfiction,754235.0
Reference,754235.0
Friendship,754657.0
Apologetics,754875.0
Courts,755090.0
Modern,755517.1
Old Testament,755522.0
Criticism & Interpretation,755903.0
General,758378.5692307692
General,759414.0
Women & Business,760281.0
Home Based,760281.0
Women & Business,760281.0
Home Based,760281.0
Culture,763007.3333333334
Culture,763007.3333333334
Policy & Current Events,763070.9
Policy & Current Events,763070.9
"Connelly, Michael",763347.0
Economic History,766374.5714285715
Business History,766374.5714285715
Epidemiology,766549.875
Epidemiology,766549.875
Popular,766892.5
Hotels & Inns,766960.0
Hotels & Inns,766960.0
"Ashbery, John",767030.0
Research,767158.5
General,768823.3333333334
Rabbits,768972.0
Discrimination & Racism,769171.75
Reference,769228.0
Reference,769228.0
Meditations,770254.5
Medical,770849.6
General,771018.9090909091
General,771058.0
History,771104.0
Transportation,771342.5
Garden Design,771678.4
"Carlson, Richard",771891.0
"Eliot, George",771950.0
"Eliot, George",771950.0
Ethics,772532.6
Ethics,772532.6
"Takahashi, Rumiko",773004.5
"Takahashi, Rumiko",773004.5
Historical Fiction,773392.6
General,773730.6666666666
Chemical,774399.0
Analytical,774399.0
Investing,774789.0
Osho,775286.0
"Milne, A.A.",775393.3333333334
Supplements,776436.0
United States,777351.7333333333
Reference,778242.0
General,778242.0
Fredericksburg,778242.0
jp-unknown2,778289.5
Email,778340.3333333334
E-mail,778340.3333333334
E-mail,778340.3333333334
E-Mail,778340.3333333334
General,779592.5
General,779600.4705882353
"Lewis, C.S.",780368.5
General,782388.5833333334
"Block, Lawrence",782774.0
"Gores, Joe",782774.0
Office Skills,783493.5
Office Skills,783493.5
Confederacy,784166.0
War,787688.7142857143
New England,787769.0
Vermont,787769.0
Vermont,787769.0
New England,787769.0
Chocolate,788422.0
"Stout, Rex",788792.0
Minnie and Moo,789360.0
General,789428.3333333334
General,789538.0
General,789538.0
Confucianism,790910.0
Mothers & Children,791654.0
Consciousness & Thought,793134.6666666666
Windows ME,793432.0
Windows Me Books,793432.0
Windows ME,793432.0
Seafood,793478.0
Cardiology,794199.75
Vocational Guidance,794699.5
Vocational Guidance,794699.5
Stepfamilies,794725.5
Reference,795409.2
Hardy Boys,795432.0
"Dixon, Franklin W.",795432.0
Nervous System,795828.3333333334
Child Care,796338.2
Lace & Tatting,797955.0
"Rockwell, Norman",798105.5
Reengineering,798668.0
Workflow,798668.0
Workflow,798668.0
Reengineering,798668.0
Workflow,798668.0
"Stevenson, Robert Louis",799853.0
Next Generation,801665.5
Languages,802115.5
General,802351.5
General,802351.5
Aesthetics,804176.0
Family Saga,804415.2857142857
jp-unknown1,804491.3823529412
Fiction,804519.5
General,804666.5714285715
General,804708.0
Reference,804974.0
Exploration & Discovery,805634.5
Latin American,806060.5
Nonfiction,806072.25
Development & Growth,806993.5555555555
Development & Growth,806993.5555555555
Hebrew,807415.5
Respiratory Therapy,807939.0
Respiratory Therapy,807939.0
Quality Control,808223.6666666666
Quality Control,808223.6666666666
"Tolkien, Christopher",809730.0
General,809730.0
Paperback,809730.0
Semiconductors,811677.0
Photography,812066.0
Nonfiction,812066.0
Algeria,812935.0
General,813072.1666666666
Etymology,813945.0
Gastroenterology,814501.0
Instruction & Study,816483.0
Songbooks,816483.0
Beauty & the Beast,816483.0
Watercolor Painting,816753.0
Yoga,817205.0
General,817619.0
Classics,819099.0
"Carroll, Lewis",819099.0
Dead Sea Scrolls,819595.5
19th Century,821819.0
Frommer's,822399.3333333334
Frommer's,822399.3333333334
Couples & Family Therapy,823151.0
General,823219.0
Fiction,824945.0
Roses,825011.5
Harlequin Intrigue,825357.0
Perl,825537.5
Test Preparation & Review,825923.1666666666
"Naipaul, V.S.",826149.0
United States,826184.8
General,826184.8
Hispanic & Latino,826265.3333333334
General,827004.0
General,827034.6666666666
Consumer Guides,828311.2
History,829039.0
Luxembourg,829073.0
General,829073.0
General,829073.0
General,829073.0
Luxembourg,829073.0
General,829073.0
Butterflies,829697.0
Butterflies,829697.0
Horses,830417.0
General,830750.0
General,830750.0
Agronomy,831129.0
Genetically Engineered Food,831129.0
General,831827.0
General,831827.0
Travel,832017.5
Travel Writing,832017.5
East South Central,832043.5
General,832043.5
East South Central,832043.5
General,832043.5
20th Century,833714.0
Criminology,834468.5
General,834501.7
General,834501.7
Get Connected,835596.5
Get Connected,835596.5
Erotic,836484.0
General,838407.625
General,838407.625
Machinery,841160.0
Machinery,841160.0
General Broadcasting,841562.6666666666
"Berenstain, Jan",842064.0
Paperback,842872.0
Human Rights,843344.0
Human Rights,843344.0
Low Cholesterol,845011.0
General,845620.75
General,846973.0
General,846973.0
Occultism,847789.5
Poetry & Drama,847907.0
"Angelou, Maya",847907.0
Drama,847907.0
Poetry,847907.0
Youth Ministry,848725.4
Play & Scriptwriting,849205.0
Barney,849937.0
jp-unknown3,850462.5882352941
"DeLoach, Nora",850762.0
Mainframes,850987.6666666666
Vocational Tests,853384.0
Personal Growth,855512.6666666666
Materials Science,855535.0
History & Criticism,855867.0
General,856184.0
Bali,856184.0
General,856184.0
Bali,856184.0
Spanish,856326.5
Infant-Development Books,856435.5
Arthurian,856735.0
"Karr, Phyllis Ann",856735.0
Insects & Spiders,857398.0
Entomology,857398.0
Entomology,857398.0
General,857506.8333333334
"Henry, Marguerite",860209.0
Marguerite Henry's Horse Series,860209.0
General,861045.2
Computers & Technology,861601.6666666666
General,862246.6666666666
General,862246.6666666666
Holocaust,862496.6
Criminals,863114.5
General,863364.7
Rome,864250.2
"Giovanni, Nikki",865492.0
Forensic Science,866816.5
Fantasy,867045.0
Computers & Internet,867963.5
Thesauruses,868939.0
Guidebooks,869444.75
Guidebooks,869444.75
Nonfiction,869509.3333333334
Opera,869576.0
Piano Concertos,869576.0
Austria,869802.0
Hungary,869802.0
General,870495.5555555555
General,870589.0
Friendship,870783.6666666666
General,871628.75
World War I,872057.6
Devotional,872539.0
Urban,873140.6666666666
Relations,873440.5384615385
Humor,873896.0
Computers & Internet,873896.0
Humor,873896.0
Mysteries,875271.5
General,875272.4285714285
General,875414.0
General,875414.0
History of Sports,875930.0
"Menuhin, Yehudi",876653.0
General,877948.75
British & Irish,878088.2222222222
Emergencies,880819.0
Emergencies,880819.0
Rastafari,882606.0
Tribal & Ethnic,882606.0
Middle,884461.0
Poetry,884461.0
Christology,885198.1428571428
Let's Go,887955.0
Let's Go,887955.0
Appreciation & History,887988.0
Americana,888113.0
Cooking,889539.0
"Murphy, Chuck",889539.0
Biomedical Engineering,889965.5
Biographies & Memoirs,891209.0
Reference,892860.3333333334
Finance & Investing,894602.0
General,894850.5
Wheel of Time,894850.5
Reference,898375.0
Suspense,898640.4
Nonfiction,898849.0
General,899683.0
General,899683.0
Shopping & Commerce,900160.0
Shopping & Commerce,900160.0
Public Relations,900620.0
Public Relations,900620.0
"Berenstain, Stan",900673.5
Berenstain Bears,900673.5
Muhammed,900923.0
Acupuncture & Acupressure,901661.3333333334
Netherlands,902997.0
Love Poems,903113.5
Catholic,904143.0
International Law,905313.0
"Roberts, Nora",908543.0
Romance,908543.0
Sports & Recreation,908701.5
Fiction,909298.0
"Krauss, Ruth",909298.0
Dining,910289.0
Dining,910289.0
Financial Planning,911185.6666666666
Financial Planning,911185.6666666666
General,911612.0
Wildlife,913357.4
Specific Subjects,913971.0
Feminist Theory,914491.8888888889
"Hurston, Zora Neale",916323.0
"Hurston, Zora Neale",916323.0
Internet Games,916988.0
Internet Games,916988.0
Internet Games,916988.0
"Craig, Helen",917576.0
Biografías y memorias,917832.0
General,919720.0
Calligraphy,921287.2
Paris,922207.3333333334
Paris,922207.3333333334
General,922840.6666666666
Wild Thornberrys,923333.0
"Keene, Carolyn",925731.5
Nancy Drew Mysteries,925731.5
General,926096.0
General,926096.0
Anthologies,929248.0
Cults & Demonism,929644.0
General,930574.5
Ethiopia,930608.0
Reference,933552.0
Theory,933552.0
Babysitting,934683.0
Religion & Spirituality,935822.0
Meditations,936365.5
Gay,938157.0
General,938157.0
Russian,938157.0
Slavic,938974.0
General,939090.3333333334
Aeronautics & Astronautics,939602.3333333334
Stamps,941075.0
Materials,942967.0
Popular,946070.0
School & Education,946696.25
West,947029.0
West,947029.0
"Carroll, Lewis",948920.0
"Carroll, Lewis",948920.0
Smoking,949247.0
Water,951003.0
Biochemistry,951206.0
Biochemistry,951206.0
Musical,952442.25
"Kipling, Rudyard",953057.25
"Kipling, Rudyard",953057.25
General,953275.25
"Esdaile, Leslie",953971.0
Laos,954718.0
General,956615.5
General,957943.0
Paperback,957943.0
Mechanical Properties of Solids,958768.5
Le Corbusier,958888.0
General,961898.3333333334
Snowboarding,963836.0
"Clancy, Tom",965989.0
Nonfiction,966527.0
1900s,966772.5
General,967074.8333333334
General,969087.0
Red Guides,969087.0
Europe,969087.0
General,969087.0
Red Guides,969087.0
Europe,969087.0
"Yee, Paul",970160.0
Asian Canadian,970160.0
Texas,971086.0
Inspiration & Philosophy,972968.625
General,973209.5
"Roberts, Nora",973209.5
Mountain,974076.0
Mountain,974076.0
General,974968.3333333334
General,976625.0
General,978019.8333333334
Remote Sensing,978061.0
General,978236.75
Transportation & Highway,978574.0
Runaways,979471.0
Twins,979471.0
Reference,979632.5
Horror,981357.0
Nonfiction,981961.0
Spreadsheets,982177.0
Spreadsheets,982177.0
"Arnold, Tedd",982833.0
Biostatistics,984724.0
Biostatistics,984724.0
General,984870.0
General,984870.0
General,985025.0
Secrets of Success,985025.0
Imaging Systems,987455.0
"Rendell, Ruth",987464.0
Elementary,988102.0
"Beckmann, Max",988107.0
General Surgery,989024.3333333334
Religion & Spirituality,989175.0
"Dylan, Bob",989825.5
"France, Anatole",990775.0
General,992525.6363636364
General,992525.6363636364
Stock Research,993476.0
Stock Research,993476.0
Operating Systems Theory,993759.0
Historical,993891.3333333334
General,994003.0
( O ),995820.0
"Ikegami, Ryoichi",995820.0
Machine Vision,996849.0
Human Vision & Language Systems,996849.0
Interface Design,998028.0
Courts,1001914.5
Word,1002282.0
Microsoft Word,1002282.0
Word,1002282.0
Reference & Interpretation,1002676.0
Religion,1002676.0
General,1002723.6
Arithmetic,1004528.0
West,1004730.0
Anthologies,1007019.6666666666
Mystery & Thrillers,1010758.0
General,1010929.2857142857
Book of Kells,1012923.0
Children's Literature,1013564.0
Lift the Flap,1015196.0
Drug Guides,1015745.0
Drug Guides,1015745.0
Literature & Fiction,1016364.0
Relativity,1018183.0
Relativity,1018183.0
Thermodynamics,1018183.0
Country Life,1022824.0
Business,1024580.0
"Robinson, Jackie",1028093.0
General,1029039.25
General,1029039.25
Use of Color,1029186.0
Television & Video,1029767.0
Physical & Theoretical,1030150.0
Thermodynamics,1030150.0
Physical & Theoretical,1030150.0
Critical Care,1030414.0
Pulmonary,1030414.0
Critical Care,1030414.0
Pulmonary,1030414.0
Death,1031368.0
General,1031445.2857142857
General,1031445.2857142857
Rough Guide,1031803.0
Brittany,1031803.0
Normandy,1031803.0
Brittany,1031803.0
Normandy,1031803.0
Rough Guide,1031803.0
Music,1031821.5
New Thought,1031990.0
Paperback,1033182.0
Large Print,1033182.0
Romance,1033182.0
Astronomy,1034246.0
Mortgages,1034417.0
Mortgages,1034417.0
Christianity,1035963.0
"Lewis, C.S.",1035963.0
Occult,1037876.0
Engineering,1038036.6666666666
Nature & Wildlife,1038789.5
Nature & Wildlife,1038789.5
Old Testament,1040791.0909090909
Materials,1041308.0
Dogs & Wolves,1046893.0
Endangered Species,1046893.0
Biographies & Memoirs,1050299.0
History & Criticism,1050500.0
Fiction,1050836.0
General,1051803.0
General,1051803.0
General,1051947.5
United States,1051994.3333333333
Poland,1052407.0
General,1053595.0
General,1055024.0
Trees,1056282.0
Trees,1056282.0
Cacti,1056282.0
Peter Rabbit,1063326.0
"Potter, Beatrix",1063326.0
General,1063337.6666666667
"Smith, Huston",1066270.0
Sociology,1066270.0
General,1066270.0
Nonfiction,1068021.0
"Vornholt, John",1069277.0
Science Fiction,1069277.0
Sustainable Development,1070704.0
Sustainable Development,1070704.0
General,1074195.5
General,1074195.5
Christian,1075192.0
Computación e internet,1076341.0
Recording & Sound,1077878.6666666667
Chinese,1079969.0
Hardcover,1080779.0
Large Print,1080779.0
Seasonal,1081554.0
Systems Analysis & Design,1085196.6666666667
Retirement Planning,1087189.0
Hardcover,1087384.0
General,1087722.0
General,1087722.0
"Achebe, Chinua",1089890.0
"Carroll, Lewis",1096969.5
Mayan,1098728.8
General,1099132.0
Quality Control,1104417.5
Office,1104929.0
Nigeria,1106173.0
Polymer Science,1106201.0
Polymer Chemistry,1106201.0
"Greenberg, Martin Harry",1106919.0
"Greenberg, Martin H.",1106919.0
Cam Jansen,1110082.0
Networking & System Administration,1111025.0
"Bronte, Emily",1111495.0
